district,latitude,longitude,aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe
Dhaka,23.728603,90.233421,0.0917,1.3482,0.01803,0.5196,0.00074,0.3123,0.02559,0.5994,0.6842,0.0,0.0,0.00211,8.605,0.1538,0.00012,3.224,0.2894,0.01174,0.00299,0.0019,0
Dhaka,23.785647,90.253721,0.2642,0.4976,0.02109,0.48,0.00165,0.0,0.00267,0.3016,0.037,0.0,0.0,0.00706,5.746,0.1457,3.2e-05,1.815,0.1751,0.00593,0.0018,0.00074,0
Dhaka,23.921369,90.490365,0.7151,0.5785,0.06736,0.4057,0.00055,0.3562,0.00563,0.5578,0.6251,0.0,1.0,0.0115,1.449,0.2099,0.00013,2.698,0.5807,0.00953,0.00304,0.0009,0
Dhaka,24.005205,90.536989,0.1874,0.3461,0.04684,0.1729,0.00044,0.9558,0.0145,0.2696,0.2731,0.0,0.0,0.01431,7.245,0.1691,0.000157,2.902,0.3031,0.00255,0.00206,0.00065,0
Dhaka,23.970915,90.491755,0.1045,0.9302,0.02363,0.3695,0.0004,0.3383,0.00621,0.1266,0.8545,0.0,0.0,0.01049,9.418,0.1672,7.2e-05,2.582,0.1606,0.00195,0.00327,0.00219,0
Dhaka,23.744174,90.378173,0.2873,0.9669,0.05291,0.3704,0.00072,0.9294,0.00517,0.0929,0.827,1.0,0.0,0.00529,0.0,0.2179,0.000191,1.866,0.2921,0.0059,0.00149,0.0013,0
Dhaka,23.716389,90.489171,0.5148,0.9838,0.06579,0.3217,0.00373,0.0,0.00487,0.4048,0.4946,0.0,1.0,0.01613,11.316,0.1887,0.000228,0.601,0.4,0.01044,0.00165,0.00377,0
Dhaka,23.665818,90.659816,0.2238,1.7935,0.06598,0.4517,0.00043,0.3407,0.01614,0.6683,0.3773,0.0,1.0,0.0045,9.541,0.3454,0.0003,1.12,0.4126,0.00305,0.00459,0.00413,0
Dhaka,23.978684,90.246864,0.0888,0.8975,0.13869,0.3579,0.00016,0.2725,0.00484,0.3591,1.1266,0.0,0.0,0.01053,9.416,0.1544,0.000103,1.548,0.2852,0.0105,0.00196,0.00137,0
Dhaka,24.000487,90.603457,0.4301,0.5544,0.01619,0.295,0.00171,0.4145,0.00488,0.4909,0.4451,0.0,0.0,0.00354,8.491,0.213,8.4e-05,0.451,0.2646,0.00363,0.00224,0.00096,0
Dhaka,23.643746,90.235638,0.0791,1.0866,0.03807,0.2316,0.00065,0.0,0.00238,0.4363,0.7785,1.0,0.0,0.00293,7.918,0.0297,0.0001,1.152,0.2937,0.00293,0.00202,0.00086,0
Dhaka,23.961902,90.230574,0.1438,0.9969,0.04634,0.2825,0.00086,0.0,0.00776,0.2729,1.1217,1.0,0.0,0.00163,16.772,0.1405,7.5e-05,2.369,0.3964,0.00337,0.0062,0.00245,0
Dhaka,23.980054,90.656726,0.1664,1.9094,0.032,0.0444,0.00218,0.4523,0.00795,0.2151,1.0689,1.0,0.0,0.02634,9.381,0.1448,0.000119,3.626,0.6808,0.00347,0.00219,0.00126,0
Dhaka,23.674913,90.438331,0.4346,0.5344,0.13038,0.1343,0.0006,0.6452,0.00278,0.4441,0.9654,1.0,0.0,0.00345,1.329,0.0911,8.9e-05,2.194,0.5359,0.003,0.00173,0.00131,0
Dhaka,23.896382,90.272252,0.1398,0.4966,0.05547,0.2953,0.00058,0.6373,0.00095,0.2181,0.319,1.0,0.0,0.01801,4.769,0.2035,0.000162,0.0,0.0,0.00274,0.00287,0.00134,0
Dhaka,23.803633,90.376993,5.1603,0.0414,0.02626,0.0,0.00156,0.7252,0.00583,0.7449,0.5138,0.0,0.0,0.00123,11.553,0.1641,0.00014,2.33,0.186,0.00486,0.00242,0.00117,0
Dhaka,23.646748,90.351876,0.381,0.7419,0.02791,0.3147,0.00147,0.5644,0.00361,0.6592,0.3844,0.0,0.0,0.01236,11.029,0.0769,0.000374,2.252,0.3184,0.00639,0.00225,0.00145,0
Dhaka,23.865732,90.50125,0.1857,0.8426,0.08017,0.0541,0.00168,0.0,0.00268,0.3215,0.899,0.0,0.0,0.01447,4.178,0.0611,0.000299,0.852,0.3648,0.00309,0.00341,0.00134,0
Dhaka,23.683329,90.39748,0.0921,0.0,0.10497,0.1763,0.00175,0.581,0.00905,0.2783,0.4413,0.0,0.0,0.02727,9.11,0.0551,0.000107,1.43,0.3705,0.00217,0.00457,0.00129,0
Dhaka,23.80641,90.311971,0.2618,0.2349,0.01339,0.3396,0.00221,1.2235,0.00598,0.6545,0.8197,1.0,1.0,0.00733,13.949,0.2411,7.4e-05,2.093,0.2755,0.00486,0.00108,0.00085,0
Dhaka,23.619355,90.652284,0.1971,1.3413,0.13456,0.0138,0.00109,0.3587,0.00516,0.2279,0.4759,1.0,0.0,0.00717,8.408,0.0548,5.9e-05,0.453,0.3972,0.01268,0.00327,0.00067,0
Dhaka,23.970348,90.400675,0.154,0.0,0.01428,0.2383,0.00066,0.3025,0.00947,0.6308,0.0391,0.0,0.0,0.0007,0.412,0.0,0.000172,2.034,0.198,0.00324,0.00273,0.00197,0
Dhaka,23.640609,90.490205,0.267,0.6557,0.04193,0.4072,0.0014,0.2649,0.00271,0.0,0.9477,0.0,1.0,0.00571,7.787,0.0537,0.000136,1.291,0.0257,0.00334,0.00307,0.00308,0
Dhaka,23.766586,90.499911,0.2886,0.4335,0.02565,0.5632,0.00085,1.0454,0.00142,0.4037,0.6676,0.0,0.0,0.00516,6.818,0.1817,9e-05,3.632,0.3405,0.00619,0.00131,0.00418,0
Dhaka,23.925748,90.574236,0.5917,1.3209,0.04824,0.0073,0.0008,0.6751,0.00393,0.4287,0.0546,0.0,0.0,0.00276,5.006,0.0,0.000149,3.279,0.1272,0.00645,0.00236,0.00193,0
Dhaka,24.033378,90.362106,0.3527,0.7029,0.02272,0.3676,0.00055,0.2733,0.00165,0.026,0.2515,0.0,1.0,0.01587,9.422,0.3149,0.000153,2.251,0.3778,0.00345,0.00213,0.00073,0
Dhaka,23.610123,90.170296,0.6406,1.2758,0.09256,0.3109,0.00083,0.1937,0.00107,0.3177,0.5732,1.0,0.0,0.00506,12.622,0.1991,0.000192,2.443,0.3083,0.004,0.00104,0.00369,0
Dhaka,23.695746,90.614122,0.1089,1.4643,0.07875,0.4263,0.00056,0.594,0.00378,0.3262,0.0,1.0,0.0,0.00981,0.0,0.1932,8e-05,2.109,0.0525,0.00326,0.00147,0.00056,0
Dhaka,23.94008,90.23895,0.363,1.2892,0.0277,0.1024,0.00085,0.6566,0.00211,0.5552,0.2993,0.0,0.0,0.00765,3.222,0.111,9.6e-05,2.516,0.4951,0.0026,0.00119,0.00111,0
Dhaka,23.758496,90.240158,0.1361,0.9111,0.02143,0.0697,0.00068,0.8837,0.02018,0.024,0.8138,0.0,0.0,0.02912,11.322,0.2393,0.000189,2.425,0.337,0.00132,0.00206,0.00195,0
Dhaka,23.949758,90.1701,0.7547,1.4853,0.01867,0.4103,0.00209,0.7086,0.01313,0.7564,0.103,0.0,0.0,0.00967,3.292,0.24,6.1e-05,2.757,0.09,0.00298,0.00172,0.00232,0
Dhaka,23.669357,90.191972,0.0441,0.8062,0.05019,0.1394,0.00157,1.3605,0.00305,0.7823,0.2159,0.0,1.0,0.01831,2.049,0.0653,0.000121,2.938,0.3369,0.00458,0.0041,0.00071,0
Dhaka,23.594697,90.206938,0.2832,0.6809,0.01053,0.3958,0.00107,0.5138,0.00623,0.6116,0.7103,0.0,0.0,0.00375,10.235,0.1941,4e-05,3.436,0.5373,0.00447,0.0016,0.00098,0
Dhaka,23.924389,90.323765,0.3973,0.0,0.06812,0.1626,0.00078,0.7629,0.00757,0.6711,0.9511,0.0,0.0,0.0113,13.765,0.1731,7.3e-05,2.03,0.1277,0.00443,0.00258,0.0021,0
Dhaka,23.863568,90.356363,0.0944,1.3504,0.03072,0.5515,0.00223,0.8184,0.00176,0.2109,0.254,0.0,1.0,0.00092,5.153,0.2919,0.000151,0.974,0.3433,0.00809,0.00294,0.00086,0
Dhaka,23.936736,90.59843,0.1017,0.7988,0.16367,0.4683,0.00071,0.3232,0.00394,0.864,0.6588,0.0,0.0,0.00299,5.999,0.3586,0.000158,2.475,0.5208,0.00238,0.00114,0.00176,0
Dhaka,23.904655,90.288156,0.1981,0.6578,0.08309,0.3754,0.00243,0.9772,0.00157,0.7593,0.8118,0.0,0.0,0.01067,0.0,0.309,5.5e-05,3.628,0.1071,0.00353,0.00148,0.00314,0
Dhaka,23.76614,90.629365,0.1019,1.0002,0.0264,0.127,0.00096,0.5393,0.00563,0.0625,0.0618,0.0,0.0,0.0059,4.636,0.0906,3.4e-05,2.178,0.1948,0.00181,0.00174,0.00485,0
Dhaka,23.635716,90.400708,0.5784,0.0115,0.12769,0.3319,0.0013,0.2592,0.0186,0.6054,0.9318,0.0,0.0,0.00311,13.229,0.122,8e-05,2.139,0.4723,0.00291,0.00165,0.00158,0
Comilla,23.282735,91.013723,0.352,0.4625,0.38763,0.3293,0.00447,0.3791,0.00576,0.3802,0.7308,1.0,0.0,0.02218,1.456,0.2006,9.7e-05,4.047,0.2555,0.00089,0.00349,0.00162,0
Comilla,23.430928,91.259978,0.3118,1.0611,0.05152,0.0336,0.0006,0.4706,0.00551,0.6128,0.6758,0.0,0.0,0.0044,6.412,0.0207,0.000118,3.346,0.3933,0.00938,0.0031,0.00291,0
Comilla,23.481557,91.240545,0.0896,0.0,0.1266,0.2833,0.00101,1.1159,0.00665,0.239,0.4837,0.0,0.0,0.00412,1.895,0.1646,0.00032,1.439,0.2745,0.00319,0.00195,0.00071,0
Comilla,23.402392,91.357573,0.0766,0.4415,0.08121,0.2382,0.00102,0.1146,0.00462,0.4264,0.4636,1.0,1.0,0.03074,2.313,0.3196,0.000228,0.939,0.3105,0.00358,0.00237,0.00143,0
Comilla,23.705753,91.280157,0.212,1.0481,0.17491,0.1484,0.00074,0.3394,0.00317,0.297,1.0591,1.0,1.0,0.02043,0.0,0.2654,2.6e-05,1.787,0.2346,0.00609,0.00156,0.00058,0
Comilla,23.549773,91.211464,0.0744,1.0174,0.15361,0.3484,0.00094,0.6426,0.00288,0.3878,0.7501,1.0,0.0,0.00408,6.808,0.2681,0.000127,0.252,0.6424,0.00297,0.00456,0.00089,0
Comilla,23.644212,90.967809,0.0872,1.8479,0.04233,0.2703,0.00046,0.9783,0.00272,0.8136,0.0505,0.0,0.0,0.00092,8.698,0.2003,0.000328,0.761,0.2793,0.00217,0.00524,0.00458,0
Comilla,23.316054,91.309136,0.7213,1.1203,0.07692,0.1333,0.00239,0.5369,0.00661,0.3928,0.4406,0.0,0.0,0.00285,6.359,0.2379,0.000149,1.968,0.0,0.0016,0.00295,0.00678,0
Comilla,23.298205,91.173825,0.4599,0.3923,0.09638,0.2554,0.00107,0.1801,0.00478,0.6624,0.6962,0.0,0.0,0.00702,3.973,0.2458,0.000235,1.362,0.1336,0.00459,0.00131,0.00179,0
Comilla,23.488567,91.231996,0.1625,0.9681,0.37179,0.4603,0.00056,0.4318,0.00973,0.5208,1.2911,1.0,1.0,0.00239,2.108,0.1571,7.1e-05,3.007,0.1053,0.00168,0.00465,0.00299,0
Comilla,23.339096,91.048326,0.2439,0.1136,0.41235,0.2731,0.00035,0.6054,0.00419,0.4792,0.8079,1.0,0.0,0.01601,7.003,0.072,9.6e-05,2.895,0.539,0.00635,0.00151,0.00127,0
Comilla,23.463228,91.094095,0.4047,0.305,0.36513,0.3632,0.00138,0.4895,0.00346,0.4534,0.4983,0.0,0.0,0.00406,3.208,0.0,8.4e-05,1.817,0.2006,0.0051,0.00233,0.00198,0
Comilla,23.33527,91.096471,0.2986,1.3964,0.09839,0.3011,0.00124,0.1226,0.00454,0.0,0.6481,1.0,0.0,0.01047,7.851,0.1908,7.5e-05,2.312,0.3747,0.01541,0.00207,0.00097,0
Comilla,23.586913,91.343973,0.2365,1.1015,0.0714,0.311,0.00041,0.2448,0.00391,0.37,0.9575,0.0,1.0,0.01354,8.355,0.2529,0.000202,3.229,0.3357,0.00389,0.00142,0.00119,0
Comilla,23.466557,91.240156,0.2912,0.5377,0.22192,0.44,0.00168,0.9057,0.00274,0.3555,0.9196,0.0,0.0,0.0157,6.393,0.2718,0.000102,2.308,0.2719,0.00977,0.00157,0.00091,0
Comilla,23.280627,90.943358,1.4139,1.0484,0.11231,0.2728,0.00185,0.8209,0.03956,0.3787,0.8987,0.0,0.0,0.00122,7.158,0.1781,0.000112,2.583,0.1756,0.01136,0.00109,0.00051,0
Comilla,23.420485,91.167014,0.0759,1.5144,0.15893,0.1928,0.00066,0.0578,0.00315,0.5043,0.6965,0.0,0.0,0.00611,3.687,0.2293,0.000112,2.178,0.0,0.00452,0.00151,0.00135,0
Comilla,23.570359,90.993302,0.2212,1.3009,0.21796,0.178,0.00111,0.3507,0.00512,0.5647,0.6677,1.0,0.0,0.03452,5.207,0.1603,0.000122,1.447,0.4329,0.00413,0.00152,0.00329,0
Comilla,23.211299,91.09191,0.2083,0.8905,0.0428,0.2775,0.00025,0.891,0.00096,0.3347,0.2872,1.0,0.0,0.00983,3.961,0.0,5.9e-05,1.115,0.3633,0.00202,0.00313,0.00108,0
Comilla,23.249928,91.415724,0.099,1.1275,0.12786,0.0917,0.00081,0.7432,0.00204,0.0799,0.2348,1.0,0.0,0.00519,5.35,0.1508,0.00014,0.031,0.3069,0.0045,0.00159,0.00205,0
Comilla,23.533767,91.015887,0.2768,0.6987,0.04032,0.2933,0.00069,0.3415,0.00309,0.4365,0.399,0.0,0.0,0.0061,7.391,0.1117,6.1e-05,2.481,0.5364,0.00825,0.00138,0.00201,0
Comilla,23.367852,91.255823,0.0745,1.448,0.03682,0.5413,0.00059,0.1679,0.00811,0.5656,0.9273,0.0,0.0,0.00526,5.41,0.0532,8.1e-05,2.494,0.1951,0.0031,0.0023,0.00064,0
Comilla,23.223674,91.283023,0.1878,0.2513,0.05972,0.2442,0.00066,0.0569,0.00407,0.2543,0.6959,0.0,0.0,0.00576,6.395,0.0776,7.7e-05,2.158,0.022,0.01102,0.00266,0.00273,0
Comilla,23.590912,91.107412,0.1095,0.4,0.17106,0.2904,0.00113,0.0,0.00112,0.5073,0.0,1.0,0.0,0.00576,7.972,0.0,0.000137,2.583,0.4386,0.00371,0.00266,0.0025,0
Comilla,23.635236,91.119628,0.1725,0.0505,0.24391,0.4988,0.00293,0.4724,0.01266,0.1186,0.7758,0.0,0.0,0.00607,9.842,0.0944,7e-05,1.155,0.5019,0.00263,0.00122,0.00171,0
Comilla,23.694636,91.295563,0.1705,0.83,0.0746,0.444,0.00072,0.6165,0.0034,0.4925,0.2462,0.0,0.0,0.00806,9.193,0.3356,4.7e-05,2.761,0.4775,0.00453,0.00347,0.00376,0
Comilla,23.381821,91.262232,0.3143,0.7535,0.06049,0.258,0.00068,0.4281,0.00595,0.1442,0.7546,0.0,0.0,0.001,3.91,0.0903,0.000213,1.389,0.1839,0.00248,0.00739,0.00212,0
Comilla,23.490872,91.366967,0.0492,1.0531,0.04455,0.6023,0.0006,0.9342,0.00508,0.6581,0.4808,0.0,0.0,0.01246,14.562,0.1549,0.000153,2.192,0.3711,0.00211,0.00295,0.00158,0
Comilla,23.307012,91.271343,0.1201,1.6217,0.23795,0.0466,0.00134,0.6082,0.01571,0.3057,0.0074,0.0,0.0,0.00127,13.562,0.1743,8.9e-05,1.68,0.0,0.00641,0.00088,0.00153,0
Comilla,23.453509,90.980702,0.0725,1.885,0.08116,0.1523,0.00065,0.0729,0.00415,0.4397,0.5763,0.0,0.0,0.00407,8.891,0.0,0.00018,1.912,0.1965,0.00289,0.00195,0.00228,0
Comilla,23.496454,91.104213,0.023,0.0,0.04648,0.1786,0.00167,0.5899,0.00183,0.5913,0.7551,0.0,1.0,0.0128,5.727,0.3099,5.3e-05,2.766,0.341,0.00358,0.00245,0.00099,0
Comilla,23.382638,91.364024,0.2608,0.3245,0.14013,0.147,0.00054,0.5956,0.00564,0.4413,1.0387,1.0,1.0,0.00923,18.259,0.1396,0.000138,2.279,0.45,0.00535,0.00401,0.0013,0
Comilla,23.365846,91.038897,0.2443,1.4556,0.09308,0.2455,0.00031,0.4327,0.00299,0.0,0.4835,0.0,0.0,0.00383,8.189,0.2072,0.000113,0.088,0.6357,0.0034,0.0034,0.00099,0
Comilla,23.653619,90.981353,0.0977,0.7687,0.15913,0.3893,0.00084,0.5729,0.0097,0.282,0.5603,0.0,0.0,0.02099,7.319,0.0401,0.000141,2.886,0.5702,0.00427,0.00117,0.00094,0
Comilla,23.61192,91.155265,0.1656,0.9538,0.06815,0.2636,0.00272,0.1713,0.01279,0.022,0.4636,0.0,0.0,0.00362,7.927,0.2646,4.9e-05,2.208,0.4916,0.00219,0.00183,0.00138,0
Comilla,23.54337,91.147667,0.2924,0.9942,0.04443,0.4337,0.00084,0.4716,0.00393,0.4008,0.7857,0.0,1.0,0.01864,13.625,0.257,9.8e-05,0.0,0.0,0.01092,0.003,0.00181,0
Comilla,23.559583,90.979612,0.2387,1.2932,0.07623,0.3019,0.00132,0.2864,0.00259,0.496,0.5194,1.0,0.0,0.00566,11.511,0.249,9.3e-05,1.754,0.2405,0.00136,0.002,0.00242,0
Comilla,23.446813,91.051741,0.1485,0.9979,0.05431,0.173,0.00325,0.5791,0.00497,0.283,0.4564,0.0,0.0,0.00861,3.135,0.1491,0.0001,1.937,0.2167,0.00507,0.00802,0.00098,0
Comilla,23.42742,91.205771,0.0933,0.6718,0.01185,0.1522,0.00011,0.3386,0.00485,0.2061,0.6332,0.0,0.0,0.00193,5.016,0.2597,0.000174,0.874,0.1286,0.00281,0.00317,0.00027,0
Comilla,23.694279,91.410354,0.0527,0.9383,0.15146,0.0,0.00334,0.5026,0.00513,0.569,0.5983,0.0,1.0,0.01053,0.0,0.1545,9.2e-05,2.42,0.6738,0.00829,0.00125,0.00205,0
Comilla,23.516671,91.123487,0.4555,1.3377,0.04907,0.2115,0.00252,0.5632,0.00113,0.5397,0.6076,0.0,0.0,0.0051,9.018,0.2935,0.000118,1.942,0.3986,0.00162,0.00269,0.00562,0
Comilla,23.280725,91.222603,0.1767,0.1207,0.09646,0.291,0.00183,0.1761,0.00695,0.4987,0.6873,0.0,0.0,0.00331,11.142,0.1408,0.000104,1.476,0.2736,0.00123,0.00142,0.00263,0
Comilla,23.45651,91.098367,0.2625,1.4033,0.04956,0.2314,0.00205,0.0418,0.00237,0.4371,1.0527,0.0,0.0,0.00201,3.134,0.3593,0.000221,1.792,0.0032,0.00588,0.0032,0.00116,0
Comilla,23.483401,91.000822,0.4007,0.2363,0.03639,0.2705,0.00037,0.8384,0.00263,0.3071,0.6133,1.0,0.0,0.01183,3.83,0.0526,4.7e-05,3.006,0.2181,0.00143,0.00317,0.00189,0
Comilla,23.241453,91.288783,0.1618,0.0,0.07874,0.4022,0.0006,0.4048,0.01343,0.1693,0.8264,1.0,0.0,0.01544,6.571,0.0737,0.000212,2.503,0.0,0.00461,0.00314,0.00102,0
Comilla,23.500657,91.3825,0.2318,0.9537,0.3802,0.2626,0.00047,0.2526,0.00098,0.0654,0.7213,0.0,1.0,0.0019,11.1,0.1453,8.8e-05,2.68,0.4183,0.00628,0.00278,0.00124,0
Comilla,23.628162,91.226677,0.2486,0.4666,0.04964,0.4492,0.00027,0.5594,0.0019,0.5292,0.0,0.0,1.0,0.00806,15.392,0.0828,8.9e-05,2.176,0.3314,0.01392,0.00287,0.00094,0
Comilla,23.267199,90.962654,0.1457,0.3604,0.04921,0.4259,0.00131,0.6046,0.00513,0.1285,0.3298,1.0,0.0,0.01076,5.383,0.1646,0.000202,3.072,0.3975,0.00229,0.00425,0.00265,0
Comilla,23.536094,91.429241,0.0302,1.4277,0.07238,0.3301,0.00057,0.7838,0.00195,0.5218,0.6786,1.0,0.0,0.01358,10.388,0.2041,0.000119,0.914,0.5739,0.00127,0.00208,0.0004,0
Comilla,23.345072,91.095834,0.3893,0.0,0.10588,0.476,0.00107,0.2716,0.00277,0.3455,0.4978,1.0,0.0,0.00113,3.623,0.0,8.8e-05,2.68,0.4104,0.00552,0.00126,0.00172,0
Comilla,23.484238,90.983677,0.0768,1.225,0.11752,0.0673,0.00221,0.6253,0.00182,0.5324,0.9566,1.0,0.0,0.00854,12.987,0.265,0.000147,0.844,0.184,0.0124,0.00378,0.00302,0
Comilla,23.692366,91.252174,0.5185,1.2406,0.1036,0.1208,0.00066,0.5004,0.00154,0.4572,0.3465,0.0,0.0,0.01017,12.135,0.2346,0.000194,1.422,0.3841,0.0057,0.00244,0.00058,0
Comilla,23.284307,91.260964,0.0756,0.2065,0.04993,0.0625,0.0002,0.8173,0.00209,0.4826,0.5358,0.0,0.0,0.01595,5.165,0.0695,6e-05,1.93,0.4316,0.00513,0.0035,0.00176,0
Comilla,23.305151,91.089868,1.1736,1.0504,0.06939,0.477,0.00065,0.2365,0.00578,0.6289,0.1836,0.0,0.0,0.00329,3.349,0.1848,0.000235,2.945,0.3336,0.00646,0.00241,0.00108,0
Comilla,23.548147,91.427978,0.1383,1.2364,0.14489,0.3555,0.00044,0.2102,0.00114,0.5169,0.5699,1.0,0.0,0.01244,4.45,0.1281,0.000396,2.839,0.5786,0.00395,0.00304,0.00131,0
Comilla,23.225061,91.125661,0.1414,0.4253,0.03579,0.4279,0.00049,0.4335,0.00711,0.1542,1.0356,0.0,0.0,0.02666,8.441,0.043,0.000141,1.416,0.4618,0.00412,0.00184,0.00126,0
Comilla,23.382113,91.428692,0.4178,1.0729,0.0312,0.2718,0.00106,0.0,0.00407,0.6386,0.9065,1.0,0.0,0.01311,14.282,0.0934,6.8e-05,2.196,0.1773,0.00709,0.00197,0.00079,0
Comilla,23.709112,91.175267,0.1821,0.8279,0.06407,0.2482,0.00286,0.4071,0.0019,0.4979,0.8059,0.0,0.0,0.01426,12.165,0.1284,0.000271,1.488,0.5884,0.00247,0.00256,0.00045,0
Comilla,23.438697,91.197008,0.1241,1.0616,0.07894,0.4644,0.00117,0.1339,0.00256,0.4851,0.1365,0.0,0.0,0.01249,6.577,0.0613,0.000263,0.0,0.1642,0.00296,0.00301,0.00249,0
Comilla,23.390371,91.435823,0.217,0.6424,0.01593,0.0575,0.00142,0.2177,0.00154,0.3541,0.5254,0.0,0.0,0.02047,0.0,0.1274,0.000325,4.155,0.4407,0.00595,0.00254,0.00219,0
Comilla,23.260573,91.249477,0.2296,1.2307,0.2618,0.3978,0.00058,0.5754,0.00224,0.0737,0.7441,1.0,0.0,0.00594,5.867,0.2218,0.000335,3.106,0.4386,0.00217,0.00374,0.00084,0
Comilla,23.250313,91.103457,0.271,0.3036,0.25953,0.4427,0.00033,0.0664,0.00386,0.5054,0.5427,0.0,0.0,0.00315,4.202,0.0704,9.2e-05,1.531,0.3253,0.00363,0.0032,0.00323,0
Comilla,23.595866,91.343468,0.2969,0.8131,0.12697,0.3122,0.0006,0.4089,0.00544,0.3924,1.3165,0.0,0.0,0.00653,6.485,0.2455,0.000176,2.518,0.5014,0.00832,0.00356,0.00161,0
Comilla,23.440781,91.187484,0.4801,1.6022,0.09468,0.1814,0.00044,0.4145,0.00501,0.4068,0.1905,0.0,0.0,0.00647,5.046,0.0311,0.000164,2.415,0.3003,0.00623,0.00321,0.00202,0
Comilla,23.277235,91.211458,0.6217,0.2085,0.03994,0.2002,0.00063,0.4242,0.00143,0.5444,0.219,0.0,0.0,0.00487,7.391,0.1264,0.000147,2.25,0.1011,0.0061,0.00347,0.00189,0
Comilla,23.561174,91.317434,0.5839,1.1655,0.08098,0.1357,0.00018,0.3048,0.00402,0.0,0.6837,0.0,0.0,0.00684,3.101,0.2146,0.000197,1.694,0.851,0.00487,0.00106,0.00084,0
Comilla,23.454241,91.105023,0.4031,1.5137,0.06469,0.3761,0.00128,0.3742,0.00097,0.3885,0.1814,0.0,0.0,0.00245,5.4,0.135,3.8e-05,2.652,0.1522,0.00267,0.00217,0.00058,0
Comilla,23.380366,91.219869,0.1784,1.2618,0.13558,0.2763,0.0023,0.1848,0.00634,0.3632,0.3463,1.0,0.0,0.00553,3.784,0.1807,7.3e-05,2.798,0.3169,0.00405,0.0024,0.00174,0
Comilla,23.540451,91.432563,0.1216,0.0,0.1603,0.5026,0.00024,0.3412,0.00294,0.2693,0.3581,1.0,1.0,0.01106,2.255,0.2088,0.00013,2.531,0.5333,0.00428,0.00349,0.00138,0
Comilla,23.2652,91.375967,0.4767,0.8955,0.05104,0.3196,0.00209,0.4891,0.00752,0.3717,0.4573,0.0,0.0,0.00759,8.917,0.2031,0.000504,0.315,0.2848,0.00249,0.00176,0.00067,0
Comilla,23.238963,91.009091,0.0991,1.1162,0.08998,0.099,0.00038,0.3577,0.00267,0.4864,0.3956,1.0,0.0,0.02,4.911,0.4577,0.000142,2.475,0.1295,0.0073,0.00407,0.00343,0
Comilla,23.315653,90.974261,0.2214,1.1223,0.04315,0.0467,0.00061,0.7785,0.00194,0.176,0.8013,0.0,0.0,0.00254,13.438,0.0678,0.000115,1.627,0.0945,0.00587,0.00204,0.00082,0
Comilla,23.306191,91.121361,0.2642,1.0237,0.09912,0.4594,0.00163,0.3496,0.00168,0.3249,1.0053,1.0,0.0,0.01945,3.706,0.0982,0.000136,3.414,0.4175,0.00888,0.0057,0.00181,0
Comilla,23.571056,90.981068,0.3446,1.6741,0.02849,0.3005,0.00267,0.812,0.00296,0.646,0.8948,1.0,1.0,0.00117,6.427,0.2597,0.000242,1.272,0.3166,0.00176,0.00332,0.00133,0
Comilla,23.338833,91.120283,0.521,0.3303,0.05876,0.2923,0.00115,0.8358,0.00356,0.5006,0.5044,0.0,0.0,0.01463,8.738,0.229,5.4e-05,1.764,0.1689,0.0022,0.00233,0.00181,0
Comilla,23.602462,91.159327,0.0378,0.8963,0.27179,0.1203,0.00239,1.2176,0.00537,0.5774,0.686,0.0,0.0,0.00224,6.676,0.0028,0.000132,2.069,0.2558,0.00374,0.00329,0.00401,0
Comilla,23.483875,91.117712,0.1552,1.5992,0.07298,0.0307,0.00161,0.7201,0.00304,0.334,0.8198,0.0,1.0,0.08129,9.267,0.2211,7.4e-05,1.858,0.1532,0.0019,0.00419,0.00201,0
Comilla,23.214679,91.197103,0.1239,0.1819,0.08506,0.2721,0.00102,0.8763,0.00392,0.0801,1.2831,0.0,0.0,0.03452,4.953,0.0,0.000157,2.015,0.5576,0.00195,0.00148,0.00115,0
Comilla,23.678762,91.394104,0.3032,1.3609,0.14357,0.3749,0.00421,0.444,0.01274,0.0615,0.5489,0.0,0.0,0.04575,9.154,0.2216,8.2e-05,1.978,0.0,0.00251,0.00375,0.00286,0
Comilla,23.553105,91.379221,0.159,0.7897,0.10515,0.2542,0.0015,0.5868,0.00371,0.6094,0.4994,1.0,0.0,0.00275,5.915,0.0283,0.000125,3.608,0.3063,0.00183,0.0036,0.00133,0
Comilla,23.240119,91.069137,0.5116,0.7915,0.03115,0.3502,0.00105,0.6515,0.00421,0.6956,0.3019,0.0,0.0,0.00194,6.121,0.211,0.000131,4.325,0.4913,0.00443,0.00259,0.00079,0
Comilla,23.242801,91.213844,0.091,0.285,0.01864,0.185,0.00084,0.5138,0.00762,0.4136,0.9086,0.0,0.0,0.02634,4.177,0.0108,0.0001,2.202,0.38,0.00552,0.00281,0.00158,0
Comilla,23.475089,91.001436,0.1392,0.6631,0.05446,0.0626,0.00083,0.4957,0.01319,0.5634,0.1858,0.0,1.0,0.00219,17.158,0.146,0.000169,1.316,0.4378,0.00315,0.00218,0.00144,0
Comilla,23.253383,91.341813,0.3998,0.7379,0.09017,0.1961,0.0003,0.4366,0.00572,0.2682,0.4278,0.0,0.0,0.00969,7.391,0.1893,0.000127,2.123,0.4816,0.00564,0.00416,0.00118,0
